id,street,ward,district,city,code
28286,None,yen phu,yen mo,ninh binh,NB
28287,None,yen thai,yen mo,ninh binh,NB
28288,None,yen thang,yen mo,ninh binh,NB
28289,None,yen thanh,yen mo,ninh binh,NB
28290,None,yen thinh,yen mo,ninh binh,NB
28291,None,yen tu,yen mo,ninh binh,NB
28292,quoc lo 27b,None,bac ai,ninh thuan,NT
28293,None,phuoc binh,bac ai,ninh thuan,NT
28294,None,phuoc chinh,bac ai,ninh thuan,NT
28295,None,phuoc dai,bac ai,ninh thuan,NT
28296,None,phuoc hoa,bac ai,ninh thuan,NT
28297,None,phuoc tan,bac ai,ninh thuan,NT
28298,None,phuoc thang,bac ai,ninh thuan,NT
28299,None,phuoc thanh,bac ai,ninh thuan,NT
28300,None,phuoc tien,bac ai,ninh thuan,NT
28301,None,phuoc trung,bac ai,ninh thuan,NT
28302,duong 702,None,ninh hai,ninh thuan,NT
28303,tinh lo 702,None,ninh hai,ninh thuan,NT
28304,yen ninh,None,ninh hai,ninh thuan,NT
28305,None,ho hai,ninh hai,ninh thuan,NT
28306,None,khanh hai,ninh hai,ninh thuan,NT
28307,None,nhon hai,ninh hai,ninh thuan,NT
28308,None,phuong hai,ninh hai,ninh thuan,NT
28309,None,tan hai,ninh hai,ninh thuan,NT
28310,None,thanh hai,ninh hai,ninh thuan,NT
28311,None,tri hai,ninh hai,ninh thuan,NT
28312,None,vinh hai,ninh hai,ninh thuan,NT
28313,None,xuan hai,ninh hai,ninh thuan,NT
28314,duong 703,None,ninh phuoc,ninh thuan,NT
28315,quoc lo 1a,None,ninh phuoc,ninh thuan,NT
28316,None,an hai,ninh phuoc,ninh thuan,NT
28317,None,phuoc dan,ninh phuoc,ninh thuan,NT
28318,None,phuoc hai,ninh phuoc,ninh thuan,NT
28319,None,phuoc hau,ninh phuoc,ninh thuan,NT
28320,None,phuoc huu,ninh phuoc,ninh thuan,NT
28321,None,phuoc son,ninh phuoc,ninh thuan,NT
28322,None,phuoc thai,ninh phuoc,ninh thuan,NT
28323,None,phuoc thuan,ninh phuoc,ninh thuan,NT
28324,None,phuoc vinh,ninh phuoc,ninh thuan,NT
28325,duong 27,None,ninh son,ninh thuan,NT
28326,le hong phong,None,ninh son,ninh thuan,NT
28327,nguyen thi minh khai,None,ninh son,ninh thuan,NT
28328,nguyen thong,None,ninh son,ninh thuan,NT
28329,quoc lo 27,None,ninh son,ninh thuan,NT
28330,None,hoa son,ninh son,ninh thuan,NT
28331,None,lam son,ninh son,ninh thuan,NT
28332,None,luong son,ninh son,ninh thuan,NT
28333,None,ma noi,ninh son,ninh thuan,NT
28334,None,my son,ninh son,ninh thuan,NT
28335,None,nhon son,ninh son,ninh thuan,NT
28336,None,quang son,ninh son,ninh thuan,NT
28337,None,tan son,ninh son,ninh thuan,NT
28338,duong 16/4,None,phan rang - thap cham,ninh thuan,NT
28339,duong 21/8,None,phan rang - thap cham,ninh thuan,NT
28340,duong 27,None,phan rang - thap cham,ninh thuan,NT
28341,duong 703,None,phan rang - thap cham,ninh thuan,NT
28342,bac ai,None,phan rang - thap cham,ninh thuan,NT
28343,bach dang,None,phan rang - thap cham,ninh thuan,NT
28344,bui thi xuan,None,phan rang - thap cham,ninh thuan,NT
28345,cao ba quat,None,phan rang - thap cham,ninh thuan,NT
28346,cao thang,None,phan rang - thap cham,ninh thuan,NT
28347,dinh cong trang,None,phan rang - thap cham,ninh thuan,NT
28348,doan thi diem,None,phan rang - thap cham,ninh thuan,NT
28349,dong dau,None,phan rang - thap cham,ninh thuan,NT
28350,duong quang ham,None,phan rang - thap cham,ninh thuan,NT
28351,duy tan,None,phan rang - thap cham,ninh thuan,NT
28352,ha huy giap,None,phan rang - thap cham,ninh thuan,NT
28353,ha huy tap,None,phan rang - thap cham,ninh thuan,NT
28354,hai thuong lan ong,None,phan rang - thap cham,ninh thuan,NT
28355,ho xuan huong,None,phan rang - thap cham,ninh thuan,NT
28356,hoang hoa tham,None,phan rang - thap cham,ninh thuan,NT
28357,hung vuong,None,phan rang - thap cham,ninh thuan,NT
28358,huynh tan phat,None,phan rang - thap cham,ninh thuan,NT
28359,huynh thuc khang,None,phan rang - thap cham,ninh thuan,NT
28360,le dai hanh,None,phan rang - thap cham,ninh thuan,NT
28361,le duan,None,phan rang - thap cham,ninh thuan,NT
28362,le hong phong,None,phan rang - thap cham,ninh thuan,NT
28363,le loi,None,phan rang - thap cham,ninh thuan,NT
28364,luong ngoc quyen,None,phan rang - thap cham,ninh thuan,NT
28365,luong van can,None,phan rang - thap cham,ninh thuan,NT
28366,ly thuong kiet,None,phan rang - thap cham,ninh thuan,NT
28367,mac dinh chi,None,phan rang - thap cham,ninh thuan,NT
28368,mac thi buoi,None,phan rang - thap cham,ninh thuan,NT
28369,mai xuan thuong,None,phan rang - thap cham,ninh thuan,NT
28370,minh mang,None,phan rang - thap cham,ninh thuan,NT
28371,n5,None,phan rang - thap cham,ninh thuan,NT
28372,ngo duc ke,None,phan rang - thap cham,ninh thuan,NT
28373,ngo gia tu,None,phan rang - thap cham,ninh thuan,NT
28374,ngo quyen,None,phan rang - thap cham,ninh thuan,NT
28375,ngo thi nham,None,phan rang - thap cham,ninh thuan,NT
28376,nguyen bieu,None,phan rang - thap cham,ninh thuan,NT
28377,nguyen chi thanh,None,phan rang - thap cham,ninh thuan,NT
28378,nguyen cong tru,None,phan rang - thap cham,ninh thuan,NT
28379,nguyen cu trinh,None,phan rang - thap cham,ninh thuan,NT
28380,nguyen du,None,phan rang - thap cham,ninh thuan,NT
28381,nguyen gia thieu,None,phan rang - thap cham,ninh thuan,NT
28382,nguyen khoai,None,phan rang - thap cham,ninh thuan,NT
28383,nguyen khuyen,None,phan rang - thap cham,ninh thuan,NT
28384,nguyen thai binh,None,phan rang - thap cham,ninh thuan,NT
28385,nguyen thi dinh,None,phan rang - thap cham,ninh thuan,NT
28386,nguyen thi minh khai,None,phan rang - thap cham,ninh thuan,NT
28387,nguyen thuong hien,None,phan rang - thap cham,ninh thuan,NT
28388,nguyen trai,None,phan rang - thap cham,ninh thuan,NT
28389,nguyen van con,None,phan rang - thap cham,ninh thuan,NT
28390,nguyen van cu,None,phan rang - thap cham,ninh thuan,NT
28391,nguyen van troi,None,phan rang - thap cham,ninh thuan,NT
28392,pham hong thai,None,phan rang - thap cham,ninh thuan,NT
28393,pham hung,None,phan rang - thap cham,ninh thuan,NT
28394,pham ngoc thach,None,phan rang - thap cham,ninh thuan,NT
28395,pham ngu lao,None,phan rang - thap cham,ninh thuan,NT
28396,phan dang luu,None,phan rang - thap cham,ninh thuan,NT
28397,phan dinh giot,None,phan rang - thap cham,ninh thuan,NT
28398,pho duc chinh,None,phan rang - thap cham,ninh thuan,NT
28399,phu dong,None,phan rang - thap cham,ninh thuan,NT
28400,phung chi kien,None,phan rang - thap cham,ninh thuan,NT
28401,pi nang tac,None,phan rang - thap cham,ninh thuan,NT
28402,quang trung,None,phan rang - thap cham,ninh thuan,NT
28403,quoc lo 1a,None,phan rang - thap cham,ninh thuan,NT
28404,thong nhat,None,phan rang - thap cham,ninh thuan,NT
28405,tinh lo 702,None,phan rang - thap cham,ninh thuan,NT
28406,ton dan,None,phan rang - thap cham,ninh thuan,NT
28407,tran binh trong,None,phan rang - thap cham,ninh thuan,NT
28408,tran cao van,None,phan rang - thap cham,ninh thuan,NT
28409,tran dai nghia,None,phan rang - thap cham,ninh thuan,NT
28410,tran huu duyet,None,phan rang - thap cham,ninh thuan,NT
28411,tran nhan tong,None,phan rang - thap cham,ninh thuan,NT
28412,tran nhat duat,None,phan rang - thap cham,ninh thuan,NT
28413,tran phu,None,phan rang - thap cham,ninh thuan,NT
28414,tran quang dieu,None,phan rang - thap cham,ninh thuan,NT
28415,tran quang khai,None,phan rang - thap cham,ninh thuan,NT
28416,tran quoc thao,None,phan rang - thap cham,ninh thuan,NT
28417,tran thi,None,phan rang - thap cham,ninh thuan,NT
